"map","locus","path_name"
"map04113","TR4444-c0_g1_i1","Meiosis - yeast"
"map04113","TR2346-c0_g1_i1","Meiosis - yeast"
"map04113","TR3429-c0_g1_i1","Meiosis - yeast"
"map04113","TR12540-c0_g1_i1","Meiosis - yeast"
"map04113","TR7472-c0_g1_i1","Meiosis - yeast"
"map04113","TR5979-c0_g1_i1","Meiosis - yeast"
"map04113","TR12623-c0_g1_i1","Meiosis - yeast"
"map04113","TR12400-c0_g1_i1","Meiosis - yeast"
"map04113","TR11180-c0_g1_i1","Meiosis - yeast"
"map04113","TR13217-c0_g1_i1","Meiosis - yeast"
"map04113","TR7033-c0_g1_i1","Meiosis - yeast"
"map04113","TR4880-c0_g1_i1","Meiosis - yeast"
"map04113","TR8917-c0_g1_i1","Meiosis - yeast"
"map04113","TR13752-c0_g1_i1","Meiosis - yeast"
"map04113","TR10279-c0_g1_i1","Meiosis - yeast"
"map04113","TR6850-c0_g1_i1","Meiosis - yeast"
"map04113","TR10625-c0_g1_i1","Meiosis - yeast"
"map04113","TR5333-c0_g1_i1","Meiosis - yeast"
"map04113","TR14753-c0_g1_i1","Meiosis - yeast"
"map04113","TR7804-c0_g1_i1","Meiosis - yeast"
"map04113","TR9355-c0_g1_i1","Meiosis - yeast"
"map04113","TR2544-c0_g1_i1","Meiosis - yeast"
"map04113","TR13319-c1_g1_i1","Meiosis - yeast"
"map04113","TR10624-c0_g1_i1utrorf","Meiosis - yeast"
"map04113","TR13705-c0_g1_i1","Meiosis - yeast"
"map04113","TR9752-c0_g1_i1","Meiosis - yeast"
"map04113","TR12664-c0_g1_i1","Meiosis - yeast"
"map04113","TR6507-c0_g1_i1","Meiosis - yeast"
"map04113","TR14237-c0_g1_i1","Meiosis - yeast"
"map04113","TR651-c0_g1_i1","Meiosis - yeast"
"map04113","TR11346-c0_g1_i1","Meiosis - yeast"
"map04113","TR5821-c0_g1_i1","Meiosis - yeast"
"map04113","TR6427-c0_g1_i1","Meiosis - yeast"
"map04113","TR753-c0_g1_i1","Meiosis - yeast"
"map04113","TR4989-c0_g1_i1","Meiosis - yeast"
"map04113","TR10824-c0_g1_i1","Meiosis - yeast"
"map04113","TR11991-c0_g1_i1","Meiosis - yeast"
"map04113","TR13235-c0_g1_i1","Meiosis - yeast"
"map04113","TR7391-c0_g1_i1","Meiosis - yeast"
"map04114","TR9353-c0_g1_i1","Oocyte meiosis"
"map04114","TR13435-c0_g1_i1","Oocyte meiosis"
"map04114","TR12664-c0_g1_i1","Oocyte meiosis"
"map04114","TR9770-c0_g1_i1utrorf","Oocyte meiosis"
"map04114","TR1172-c0_g1_i1","Oocyte meiosis"
"map04114","TR12540-c0_g1_i1","Oocyte meiosis"
"map04114","TR12299-c0_g1_i1","Oocyte meiosis"
"map04114","TR11346-c0_g1_i1","Oocyte meiosis"
"map04114","TR5562-c0_g1_i1","Oocyte meiosis"
"map04114","TR7233-c0_g1_i1utrorf","Oocyte meiosis"
"map04114","TR12637-c0_g1_i1","Oocyte meiosis"
"map04114","TR14416-c0_g1_i1","Oocyte meiosis"
"map04114","TR9893-c0_g1_i1","Oocyte meiosis"
"map04114","TR9770-c0_g1_i1","Oocyte meiosis"
"map04114","TR3429-c0_g1_i1","Oocyte meiosis"
"map04114","TR2789-c0_g1_i1","Oocyte meiosis"
"map04114","TR6715-c0_g1_i1","Oocyte meiosis"
"map04114","TR14437-c0_g1_i1","Oocyte meiosis"
"map04114","TR8482-c0_g1_i1utrorf","Oocyte meiosis"
"map04114","TR7391-c0_g1_i1","Oocyte meiosis"
"map04114","TR5333-c0_g1_i1","Oocyte meiosis"
"map04114","TR10049-c0_g1_i1","Oocyte meiosis"
"map04114","TR5821-c0_g1_i1","Oocyte meiosis"
"map04114","TR13217-c0_g1_i1","Oocyte meiosis"
"map04114","TR15202-c0_g1_i1","Oocyte meiosis"
"map04114","TR9640-c0_g1_i1","Oocyte meiosis"
"map04114","TR11180-c0_g1_i1","Oocyte meiosis"
"map04114","TR13026-c0_g1_i1utrorf","Oocyte meiosis"
"map04114","TR651-c0_g1_i1","Oocyte meiosis"
"map04114","TR10663-c0_g1_i1","Oocyte meiosis"
"map04114","TR5031-c0_g1_i1","Oocyte meiosis"
"map04114","TR8109-c0_g1_i1","Oocyte meiosis"
"map04114","TR341-c0_g1_i1","Oocyte meiosis"
"map04114","TR6535-c0_g1_i1","Oocyte meiosis"
"map04114","TR13319-c1_g1_i1","Oocyte meiosis"
"map04114","TR2059-c0_g1_i1","Oocyte meiosis"
"map04114","TR12230-c0_g1_i1","Oocyte meiosis"
"map04114","TR13752-c0_g1_i1","Oocyte meiosis"
"map04114","TR10057-c0_g1_i1utrorf","Oocyte meiosis"
"map04114","TR9355-c0_g1_i1","Oocyte meiosis"
"map04114","TR10624-c0_g1_i1utrorf","Oocyte meiosis"
"map04114","TR4117-c0_g1_i1","Oocyte meiosis"
"map04114","TR753-c0_g1_i1","Oocyte meiosis"
"map04114","TR14237-c0_g1_i1","Oocyte meiosis"
"map04114","TR6507-c0_g1_i1","Oocyte meiosis"
"map04114","TR13319-c2_g1_i1","Oocyte meiosis"
"map04114","TR9752-c0_g1_i1","Oocyte meiosis"
"map04114","TR7033-c0_g1_i1","Oocyte meiosis"
"map04114","TR1193-c0_g1_i1utrorf","Oocyte meiosis"
"map04114","TR8917-c0_g1_i1","Oocyte meiosis"
"map04114","TR452-c0_g1_i1","Oocyte meiosis"
"map04115","TR11730-c0_g1_i1utrorf","p53 signaling pathway"
"map04115","TR3112-c0_g1_i1","p53 signaling pathway"
"map04115","TR6688-c0_g1_i1","p53 signaling pathway"
"map04115","TR14148-c0_g1_i1","p53 signaling pathway"
"map04115","TR5553-c0_g1_i1","p53 signaling pathway"
"map04115","TR17-c0_g1_i1","p53 signaling pathway"
"map04115","TR13692-c0_g1_i1","p53 signaling pathway"
"map04115","TR7745-c0_g1_i1","p53 signaling pathway"
"map04115","TR6837-c0_g1_i1","p53 signaling pathway"
"map04115","TR2713-c0_g1_i1","p53 signaling pathway"
"map04115","TR13825-c0_g1_i1","p53 signaling pathway"
"map04115","TR9502-c1_g1_i1","p53 signaling pathway"
"map04115","TR3329-c0_g1_i1","p53 signaling pathway"
"map04115","TR24-c0_g1_i1","p53 signaling pathway"
"map04115","TR3376-c0_g1_i1","p53 signaling pathway"
"map04115","TR4699-c0_g1_i1","p53 signaling pathway"
"map04115","TR6233-c0_g1_i1","p53 signaling pathway"
"map04120","TR5494-c0_g1_i1utrorf","Ubiquitin mediated proteolysis"
"map04120","TR14745-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR14237-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR9353-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR4066-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR14834-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR10375-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR9778-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR107-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR4117-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR3413-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR8470-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR12996-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR4942-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR14040-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR6486-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR11245-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR7391-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR3290-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR542-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR14778-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR8520-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR13319-c2_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR1845-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR10391-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR6535-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR12540-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR12152-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR1172-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR15172-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR9632-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR13319-c1_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR2789-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR8949-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR8169-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR12784-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR9264-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR9893-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR14114-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR5821-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR14091-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR12299-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR4887-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR12784-c1_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR2608-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR10049-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR5562-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR1157-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR13232-c1_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR11300-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR11856-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR11180-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR6092-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR3429-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR5775-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR14299-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR12664-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR5850-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR2854-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR8187-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR840-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR5062-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR10608-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR797-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR15268-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR10268-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR1721-c0_g1_i1utrorf","Ubiquitin mediated proteolysis"
"map04120","TR2613-c1_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR11743-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04120","TR15085-c0_g1_i1","Ubiquitin mediated proteolysis"
"map04122","TR2142-c0_g1_i1","Sulfur relay system"
"map04122","TR1263-c0_g1_i1","Sulfur relay system"
"map04122","TR367-c0_g1_i1","Sulfur relay system"
"map04122","TR1461-c0_g1_i1","Sulfur relay system"
"map04122","TR1146-c0_g1_i1","Sulfur relay system"
"map04122","TR626-c0_g1_i1","Sulfur relay system"
"map04122","TR9300-c0_g1_i1","Sulfur relay system"
"map04130","TR8456-c0_g1_i1utrorf","SNARE interactions in vesicular transport"
"map04130","TR1730-c0_g1_i1","SNARE interactions in vesicular transport"
"map04130","TR924-c0_g1_i1","SNARE interactions in vesicular transport"
"map04130","TR689-c0_g1_i1utrorf","SNARE interactions in vesicular transport"
"map04130","TR2385-c0_g1_i1","SNARE interactions in vesicular transport"
"map04130","TR10651-c0_g1_i1utrorf","SNARE interactions in vesicular transport"
"map04130","TR13982-c0_g1_i1utrorf","SNARE interactions in vesicular transport"
"map04130","TR347-c0_g1_i1","SNARE interactions in vesicular transport"
"map04130","TR15280-c0_g1_i1","SNARE interactions in vesicular transport"
"map04130","TR5815-c0_g1_i1utrorf","SNARE interactions in vesicular transport"
"map04130","TR5994-c0_g1_i1","SNARE interactions in vesicular transport"
"map04130","TR4735-c0_g1_i1utrorf","SNARE interactions in vesicular transport"
"map04130","TR5919-c0_g1_i1","SNARE interactions in vesicular transport"
"map04130","TR1725-c0_g1_i1","SNARE interactions in vesicular transport"
"map04130","TR11284-c0_g1_i1","SNARE interactions in vesicular transport"
"map04136","TR3004-c0_g1_i1","Autophagy - other"
"map04136","TR4881-c0_g1_i1","Autophagy - other"
"map04136","TR12280-c0_g1_i1","Autophagy - other"
"map04136","TR13435-c0_g1_i1","Autophagy - other"
"map04136","TR12438-c0_g1_i1","Autophagy - other"
"map04136","TR12246-c0_g1_i1","Autophagy - other"
"map04136","TR2593-c0_g1_i1","Autophagy - other"
"map04136","TR4017-c0_g1_i1","Autophagy - other"
"map04136","TR5236-c0_g1_i1utrorf","Autophagy - other"
"map04136","TR816-c0_g1_i1","Autophagy - other"
"map04136","TR7809-c0_g1_i1","Autophagy - other"
"map04136","TR9584-c0_g1_i1","Autophagy - other"
"map04136","TR4776-c0_g1_i1","Autophagy - other"
"map04136","TR3026-c0_g1_i1","Autophagy - other"
"map04136","TR8339-c0_g1_i1","Autophagy - other"
"map04136","TR7131-c0_g1_i1","Autophagy - other"
"map04136","TR12599-c0_g1_i1","Autophagy - other"
"map04136","TR9417-c0_g1_i1","Autophagy - other"
"map04136","TR10947-c0_g1_i1","Autophagy - other"
"map04136","TR11348-c0_g1_i1","Autophagy - other"
"map04136","TR8436-c0_g1_i1","Autophagy - other"
"map04136","TR13885-c0_g1_i1","Autophagy - other"
"map04136","TR11373-c0_g1_i1","Autophagy - other"
"map04136","TR4763-c0_g1_i1","Autophagy - other"
"map04137","TR13736-c0_g1_i1","Mitophagy - animal"
"map04137","TR3026-c0_g1_i1","Mitophagy - animal"
"map04137","TR2838-c0_g1_i1","Mitophagy - animal"
"map04137","TR15058-c0_g1_i1","Mitophagy - animal"
"map04137","TR5003-c0_g1_i1","Mitophagy - animal"
"map04137","TR13780-c0_g1_i1","Mitophagy - animal"
"map04137","TR13306-c1_g1_i1","Mitophagy - animal"
"map04137","TR13292-c0_g1_i1","Mitophagy - animal"
"map04137","TR9108-c0_g1_i1","Mitophagy - animal"
"map04137","TR14890-c0_g1_i1","Mitophagy - animal"
"map04137","TR10537-c0_g1_i1","Mitophagy - animal"
"map04137","TR2593-c0_g1_i1","Mitophagy - animal"
"map04137","TR8166-c0_g1_i1","Mitophagy - animal"
"map04137","TR8436-c0_g1_i1","Mitophagy - animal"
"map04137","TR10708-c0_g1_i1","Mitophagy - animal"
"map04138","TR5236-c0_g1_i1utrorf","Autophagy - yeast"
"map04138","TR583-c0_g1_i1","Autophagy - yeast"
"map04138","TR1730-c0_g1_i1","Autophagy - yeast"
"map04138","TR8135-c1_g1_i1","Autophagy - yeast"
"map04138","TR4776-c0_g1_i1","Autophagy - yeast"
"map04138","TR12386-c0_g1_i1","Autophagy - yeast"
"map04138","TR8135-c0_g1_i1","Autophagy - yeast"
"map04138","TR5003-c0_g1_i1","Autophagy - yeast"
"map04138","TR13885-c0_g1_i1","Autophagy - yeast"
"map04138","TR7809-c0_g1_i1","Autophagy - yeast"
"map04138","TR11719-c0_g1_i1","Autophagy - yeast"
"map04138","TR7078-c0_g1_i1","Autophagy - yeast"
"map04138","TR3004-c0_g1_i1","Autophagy - yeast"
"map04138","TR9355-c0_g1_i1","Autophagy - yeast"
"map04138","TR11348-c0_g1_i1","Autophagy - yeast"
"map04138","TR15049-c0_g1_i1","Autophagy - yeast"
"map04138","TR7396-c0_g1_i1","Autophagy - yeast"
"map04138","TR10099-c0_g1_i1","Autophagy - yeast"
"map04138","TR4763-c0_g1_i1","Autophagy - yeast"
"map04138","TR347-c0_g1_i1","Autophagy - yeast"
"map04138","TR13217-c0_g1_i1","Autophagy - yeast"
"map04138","TR2593-c0_g1_i1","Autophagy - yeast"
"map04138","TR7984-c0_g1_i1","Autophagy - yeast"
"map04138","TR9566-c0_g1_i1","Autophagy - yeast"
"map04138","TR6361-c0_g1_i1","Autophagy - yeast"
"map04138","TR9757-c0_g1_i1","Autophagy - yeast"
"map04138","TR10693-c0_g1_i1","Autophagy - yeast"
"map04138","TR8456-c0_g1_i1utrorf","Autophagy - yeast"
"map04138","TR3882-c0_g1_i1","Autophagy - yeast"
"map04138","TR4085-c0_g1_i1utrorf","Autophagy - yeast"
"map04138","TR9270-c1_g1_i1","Autophagy - yeast"
"map04138","TR13235-c0_g1_i1","Autophagy - yeast"
"map04138","TR5725-c0_g1_i1utrorf","Autophagy - yeast"
"map04138","TR10722-c0_g1_i1","Autophagy - yeast"
"map04138","TR6343-c0_g1_i1utrorf","Autophagy - yeast"
"map04138","TR9417-c0_g1_i1","Autophagy - yeast"
"map04138","TR13780-c0_g1_i1","Autophagy - yeast"
"map04138","TR13435-c0_g1_i1","Autophagy - yeast"
"map04138","TR5894-c0_g1_i1","Autophagy - yeast"
"map04138","TR13903-c0_g1_i1","Autophagy - yeast"
"map04138","TR7646-c0_g1_i1","Autophagy - yeast"
"map04138","TR8189-c0_g1_i1","Autophagy - yeast"
"map04138","TR8436-c0_g1_i1","Autophagy - yeast"
"map04138","TR3777-c0_g1_i1utrorf","Autophagy - yeast"
"map04138","TR816-c0_g1_i1","Autophagy - yeast"
"map04138","TR12192-c0_g1_i1","Autophagy - yeast"
"map04138","TR14368-c0_g1_i1","Autophagy - yeast"
"map04138","TR9619-c0_g1_i1utrorf","Autophagy - yeast"
"map04138","TR5512-c0_g1_i1","Autophagy - yeast"
"map04138","TR6364-c0_g1_i1","Autophagy - yeast"
"map04138","TR8344-c0_g1_i1","Autophagy - yeast"
"map04138","TR14826-c1_g1_i1utrorf","Autophagy - yeast"
"map04138","TR9735-c0_g1_i1utrorf","Autophagy - yeast"
"map04138","TR1522-c0_g1_i1","Autophagy - yeast"
"map04138","TR12246-c0_g1_i1","Autophagy - yeast"
"map04138","TR9108-c0_g1_i1","Autophagy - yeast"
"map04138","TR6400-c0_g1_i1","Autophagy - yeast"
"map04138","TR4310-c0_g1_i1","Autophagy - yeast"
"map04138","TR13247-c0_g1_i1","Autophagy - yeast"
"map04138","TR5805-c0_g1_i1utrorf","Autophagy - yeast"
"map04138","TR12599-c0_g1_i1","Autophagy - yeast"
"map04138","TR6418-c0_g1_i1","Autophagy - yeast"
"map04138","TR12438-c0_g1_i1","Autophagy - yeast"
"map04138","TR9640-c0_g1_i1","Autophagy - yeast"
"map04138","TR9584-c0_g1_i1","Autophagy - yeast"
"map04138","TR10603-c0_g1_i1","Autophagy - yeast"
"map04138","TR14818-c0_g1_i1","Autophagy - yeast"
"map04138","TR6539-c0_g1_i1","Autophagy - yeast"
"map04138","TR2304-c0_g1_i1","Autophagy - yeast"
"map04138","TR1589-c0_g1_i1","Autophagy - yeast"
"map04138","TR13752-c0_g1_i1","Autophagy - yeast"
"map04138","TR10016-c0_g1_i1utrorf","Autophagy - yeast"
"map04138","TR7515-c0_g1_i1","Autophagy - yeast"
"map04138","TR4017-c0_g1_i1","Autophagy - yeast"
"map04138","TR4881-c0_g1_i1","Autophagy - yeast"
"map04138","TR4868-c0_g1_i1","Autophagy - yeast"
"map04138","TR5815-c0_g1_i1utrorf","Autophagy - yeast"
"map04138","TR9270-c0_g1_i1","Autophagy - yeast"
"map04138","TR13924-c0_g1_i1","Autophagy - yeast"
"map04138","TR11373-c0_g1_i1","Autophagy - yeast"
"map04138","TR8339-c0_g1_i1","Autophagy - yeast"
"map04138","TR10947-c0_g1_i1","Autophagy - yeast"
"map04138","TR5895-c0_g1_i1","Autophagy - yeast"
"map04138","TR14826-c0_g1_i1","Autophagy - yeast"
"map04138","TR7131-c0_g1_i1","Autophagy - yeast"
"map04138","TR3026-c0_g1_i1","Autophagy - yeast"
"map04138","TR12696-c1_g1_i1","Autophagy - yeast"
"map04138","TR12696-c0_g1_i1","Autophagy - yeast"
"map04139","TR2593-c0_g1_i1","Mitophagy - yeast"
"map04139","TR3020-c0_g1_i1","Mitophagy - yeast"
"map04139","TR11398-c1_g1_i1","Mitophagy - yeast"
"map04139","TR5172-c0_g1_i1","Mitophagy - yeast"
"map04139","TR10537-c0_g1_i1","Mitophagy - yeast"
"map04139","TR5236-c0_g1_i1utrorf","Mitophagy - yeast"
"map04139","TR781-c0_g1_i1","Mitophagy - yeast"
"map04139","TR5794-c1_g1_i1","Mitophagy - yeast"
"map04139","TR12438-c0_g1_i1","Mitophagy - yeast"
"map04139","TR13495-c1_g1_i1","Mitophagy - yeast"
"map04139","TR10803-c0_g1_i1","Mitophagy - yeast"
"map04139","TR11317-c0_g1_i1","Mitophagy - yeast"
"map04139","TR5306-c0_g1_i1","Mitophagy - yeast"
"map04139","TR7809-c0_g1_i1","Mitophagy - yeast"
"map04139","TR11571-c0_g1_i1","Mitophagy - yeast"
"map04139","TR11859-c0_g1_i1","Mitophagy - yeast"
"map04139","TR6361-c0_g1_i1","Mitophagy - yeast"
"map04139","TR5794-c0_g1_i1","Mitophagy - yeast"
"map04139","TR8673-c0_g1_i1","Mitophagy - yeast"
"map04139","TR10811-c0_g1_i1","Mitophagy - yeast"
"map04139","TR4586-c0_g1_i1","Mitophagy - yeast"
"map04139","TR4868-c0_g1_i1","Mitophagy - yeast"
"map04139","TR13736-c0_g1_i1","Mitophagy - yeast"
"map04139","TR12201-c0_g1_i1","Mitophagy - yeast"
"map04139","TR11348-c0_g1_i1","Mitophagy - yeast"
"map04139","TR10708-c0_g1_i1","Mitophagy - yeast"
"map04139","TR8339-c0_g1_i1","Mitophagy - yeast"
"map04139","TR1181-c0_g1_i1","Mitophagy - yeast"
"map04139","TR2233-c0_g1_i1","Mitophagy - yeast"
"map04139","TR14833-c0_g1_i1","Mitophagy - yeast"
"map04139","TR4704-c0_g1_i1utrorf","Mitophagy - yeast"
"map04139","TR13495-c0_g1_i1","Mitophagy - yeast"
"map04139","TR7653-c0_g1_i1","Mitophagy - yeast"
"map04139","TR10947-c0_g1_i1","Mitophagy - yeast"
"map04139","TR6762-c0_g1_i1","Mitophagy - yeast"
"map04139","TR9096-c0_g1_i1","Mitophagy - yeast"
"map04139","TR14859-c1_g1_i1","Mitophagy - yeast"
"map04139","TR2838-c0_g1_i1","Mitophagy - yeast"
"map04139","TR13770-c0_g1_i1","Mitophagy - yeast"
"map04139","TR11160-c0_g1_i1","Mitophagy - yeast"
"map04140","TR6631-c0_g1_i1","Autophagy - animal"
"map04140","TR11348-c0_g1_i1","Autophagy - animal"
"map04140","TR13217-c0_g1_i1","Autophagy - animal"
"map04140","TR11841-c0_g1_i1","Autophagy - animal"
"map04140","TR9584-c0_g1_i1","Autophagy - animal"
"map04140","TR3376-c0_g1_i1","Autophagy - animal"
"map04140","TR10982-c0_g1_i1","Autophagy - animal"
"map04140","TR11530-c0_g1_i1","Autophagy - animal"
"map04140","TR816-c0_g1_i1","Autophagy - animal"
"map04140","TR13885-c0_g1_i1","Autophagy - animal"
"map04140","TR7809-c0_g1_i1","Autophagy - animal"
"map04140","TR4763-c0_g1_i1","Autophagy - animal"
"map04140","TR10663-c0_g1_i1","Autophagy - animal"
"map04140","TR12438-c0_g1_i1","Autophagy - animal"
"map04140","TR12280-c0_g1_i1","Autophagy - animal"
"map04140","TR3004-c0_g1_i1","Autophagy - animal"
"map04140","TR6400-c0_g1_i1","Autophagy - animal"
"map04140","TR15145-c0_g1_i1","Autophagy - animal"
"map04140","TR6932-c0_g1_i1","Autophagy - animal"
"map04140","TR13752-c0_g1_i1","Autophagy - animal"
"map04140","TR2593-c0_g1_i1","Autophagy - animal"
"map04140","TR9355-c0_g1_i1","Autophagy - animal"
"map04140","TR13435-c0_g1_i1","Autophagy - animal"
"map04140","TR8109-c0_g1_i1","Autophagy - animal"
"map04140","TR9108-c0_g1_i1","Autophagy - animal"
"map04140","TR9640-c0_g1_i1","Autophagy - animal"
"map04140","TR12599-c0_g1_i1","Autophagy - animal"
"map04140","TR8436-c0_g1_i1","Autophagy - animal"
"map04140","TR5003-c0_g1_i1","Autophagy - animal"
"map04140","TR9082-c0_g1_i1","Autophagy - animal"
